http://cv.iptc.org/newscodes/mediatopic/20000665,medtop:20000665,,,,,medtop:20000665,Anglican,Members of the worldwide Anglican communion which started in the 16th century in England as a breakaway church from the roman catholic church ,,,,,Anglikaner,"Mitglieder der weltweiten anglikanischen Gemeinschaft, entstanden im 16. Jahrhundert in England nach dem Bruch mit der ršmisch-katholischen Kirche. ",,,,,subj:12009004,http://cv.iptc.org/newscodes/subjectcode/12009004
http://cv.iptc.org/newscodes/mediatopic/20000666,medtop:20000666,,,,,medtop:20000666,Baptist,Members of a Christian church which only baptises adults who truly believe in Christ ,,,,,Baptisten,"Mitglieder einer christlichen Kirche, die nur Erwachsene tauft.",,,,,subj:12009006,http://cv.iptc.org/newscodes/subjectcode/12009006
http://cv.iptc.org/newscodes/mediatopic/20000667,medtop:20000667,,,,,medtop:20000667,Lutheran,Christians who follow the teaching of reformer Martin Luther ,,,,,Lutheraner,"Christen, die der Lehre des Reformers Martin Luther folgen.",,,,,subj:12009002,http://cv.iptc.org/newscodes/subjectcode/12009002
http://cv.iptc.org/newscodes/mediatopic/20000668,medtop:20000668,,,,,medtop:20000668,Mennonite,Members of a 16th century Christian church which is against military service and baptising infants ,,,,,Mennoniten,"Mitglieder einer aus dem 16. Jahrhundert stammenden christlichen Kirche, die gegen MilitŠrdienst und Kindertaufe sind.",,,,,subj:12009007,http://cv.iptc.org/newscodes/subjectcode/12009007
http://cv.iptc.org/newscodes/mediatopic/20000669,medtop:20000669,,,,,medtop:20000669,Methodist,Followers of John and Charles Wesley who tried to reform the Church of England in the 18th century and turned into a separate church ,,,,,Methodisten,"AnhŠnger von John und Charles Wesley, die im 18. Jahrhundert die Kirche von England reformieren wollten und dadurch eine eigene Kirche grŸndeten.",,,,,subj:12009005,http://cv.iptc.org/newscodes/subjectcode/12009005
http://cv.iptc.org/newscodes/mediatopic/20000670,medtop:20000670,,,,,medtop:20000670,Reformed,Christians who follow the teaching of reformers Johannes Calvin and Ulrich Zwingli ,,,,,Reformierte,"Christen, die der Lehre der Reformer Johannes Calvin und Ulrich Zwingli folgen.",,,,,subj:12009003,http://cv.iptc.org/newscodes/subjectcode/12009003
http://cv.iptc.org/newscodes/mediatopic/20000671,medtop:20000671,,,,medtop:20000671,,Roman Catholic,Biggest Christian church worldwide tracing its origins back to Jesus Christ ,,,,,Ršmisch-Katholische Kirche,"Weltweit grš§te christliche Kirche, die ihre UrsprŸnge auf Jesus Christus zurŸckfŸhrt.",,,,,subj:12009010,http://cv.iptc.org/newscodes/subjectcode/12009010
http://cv.iptc.org/newscodes/mediatopic/20000672,medtop:20000672,,,,,medtop:20000672,concordat,Treaty between the Holy See and another country for the regulation of ecclesiastical affairs in the territory of the latter ,,,,,Konkordat,Všlkerrechtlich verbindlicher Vertrag zwischen dem Heiligen Stuhl und einem anderen Land.,,,,,subj:12026000,http://cv.iptc.org/newscodes/subjectcode/12026000
http://cv.iptc.org/newscodes/mediatopic/20000673,medtop:20000673,,,medtop:20000673,,,Confucianism,"The way of life propagated by Confucius in the 6th-5th century BC and followed by the Chinese people for more than 2000 years. Its influence has extended to Korea, Japan, and Vietnam. ",,,,,Konfuzianismus,"Der Weg des Lebens, der durch Konfuzius propagiert wurde im 6.-5. Jahrhundert vor Christus und den die chinesische Bevšlkerung seit mehr als 2000 Jahren befolgt. Die EinflŸsse haben sich ausgedehnt nach Korea, Japan und Vietnam.",,,,,subj:12022000,http://cv.iptc.org/newscodes/subjectcode/12022000
http://cv.iptc.org/newscodes/mediatopic/20000674,medtop:20000674,,,medtop:20000674,,,cult and sect,"Offshoots of established religious bodies, or small narrow-focused group promulgated by one or two individuals ",,,,,Kult und Sekte,"Randerscheinungen von anerkannten religišsen Einheiten, oder kleine eng konzentrierte Gruppen, verbreitet durch ein oder zwei Einzelpersonen",,,,,subj:12001000,http://cv.iptc.org/newscodes/subjectcode/12001000
http://cv.iptc.org/newscodes/mediatopic/20000676,medtop:20000676,,,medtop:20000676,,,Hinduism,"A religious and social system, believing in a caste system with the Brahmans the highest and untouchables the lowest. ",,,,,Hinduismus,"Ein religišses und soziales System, Glaube an ein Kastensystem, in dem der Brahmane die Hšchste und die UnberŸhrbahren die niedrigste Stufe darstellen.",,,,,subj:12013000,http://cv.iptc.org/newscodes/subjectcode/12013000
http://cv.iptc.org/newscodes/mediatopic/20000677,medtop:20000677,,,medtop:20000677,,,Islam,Those who use Allah and his teachings as their centre of belief ,,,,,Islam,Diejenigen die Allah und seine Lehren als Zentrum ihres Glaubens betrachten.,,,,,subj:12010000,http://cv.iptc.org/newscodes/subjectcode/12010000
http://cv.iptc.org/newscodes/mediatopic/20000678,medtop:20000678,,,medtop:20000678,,,Jainism,"A religion of India that teaches a path to spiritual purity and enlightenment through a disciplined mode of life founded upon the tradition of ahimsa, nonviolence to all living creatures. It began in the 7th-5th century BC. ",,,,,Jainismus,"Eine indische Religion, die einen Weg lehrt zu spiritueller Reinheit und Erleuchtung, durch einen disziplinierten Lebensstil auf der Tradition von Gewaltlosigkeit gegenŸber allen Lebewesen. Begann im 7.-5. Jahrhundert vor Christus.",,,,,subj:12020000,http://cv.iptc.org/newscodes/subjectcode/12020000
http://cv.iptc.org/newscodes/mediatopic/20000679,medtop:20000679,,,medtop:20000679,,,Judaism,"A group believing in one god, basing their beliefs on written scriptures and the Talmud, including the first coming of the Messiah ",,,,,Judentum,"Eine Gruppe, die an einen Gott glaubt, deren Glauben auf den geschriebene heiligen Schriften und dem Talmud beruht, die das erste Erscheinen des Messias beinhalten.",,,,,subj:12011000,http://cv.iptc.org/newscodes/subjectcode/12011000
http://cv.iptc.org/newscodes/mediatopic/20000680,medtop:20000680,,,medtop:20000680,,,nature religion,"Worship of natural elements like fire, water, trees, mountains ",,,,,Naturreligion,"Verehrung von Naturelementen wie Feuer, Wasser, BŠume, Berge",,,,,subj:12016000,http://cv.iptc.org/newscodes/subjectcode/12016000
http://cv.iptc.org/newscodes/mediatopic/20000681,medtop:20000681,,,medtop:20000681,,,Parsasm,"A religion in India following the Iranian prophet Zoroaster, mainly in Bombay, but also in Karachi (Pakistan). ",,,,,Zoroastrismus,"Eine indische Religion, die der Lehre von Zarathustra folgt, meistens in Bombay, aber auch in (Karachi) Pakistan.",,,,,subj:12021000,http://cv.iptc.org/newscodes/subjectcode/12021000
http://cv.iptc.org/newscodes/mediatopic/20000682,medtop:20000682,,,medtop:20000682,,,Scientology,Believe that man is a spiritual being endowed with abilities well beyond those which he normally envisages ,,,,,Scientology,"Der Gaube dass der Mensch ein spirituelles Wesen ist, ausgestattet mit FŠhigkeiten, hinter den fŸr gewšhnlich sichtbaren, er ist in der Lage seine eigenen Probleme zu lšsen, Gro§es zu schaffen und dauerhaftes GlŸck zu erlangen.",,,,,subj:12002002,http://cv.iptc.org/newscodes/subjectcode/12002002
http://cv.iptc.org/newscodes/mediatopic/20000683,medtop:20000683,,,medtop:20000683,,,Shintoism,Indigenous religious beliefs and practices of Japan. The word Shinto came into use in order to distinguish indigenous Japanese beliefs from Buddhism. ,,,,,Schintoismus,UrsprŸnglicher religišser praktizierter Glaube in Japan. Die Bezeichnung Shinto wurde eingefŸhrt um den ursprŸnglichen japanischen Glauben vom Buddhismus zu trennen.,,,,,subj:12018000,http://cv.iptc.org/newscodes/subjectcode/12018000
http://cv.iptc.org/newscodes/mediatopic/20000684,medtop:20000684,,,medtop:20000684,,,Sikhism,"The religion of an Indian group, combining Hindu and Islamic elements, founded in the Punjab (or Punjab) in the late 15th century AD by Guru Nanak. ",,,,,Sikhismus,"Religion einer indischen Gruppe, die Hinduismus und islamische Elemente verbindet, die in Punjab entdeckt wurde im spŠten 15. Jahrhundert von Guru Nanak.",,,,,subj:12019000,http://cv.iptc.org/newscodes/subjectcode/12019000
http://cv.iptc.org/newscodes/mediatopic/20000685,medtop:20000685,,,medtop:20000685,,,Taoism,Indigenous religio-philosophical tradition that has shaped Chinese life for more than 2000 years ,,,,,Taoismus,"UrsprŸngliche chinesische religišse und philosophische Tradition, die seit mehr als 2000 Jahren das chinesische Leben beeinflusst. ",,,,,subj:12017000,http://cv.iptc.org/newscodes/subjectcode/12017000
http://cv.iptc.org/newscodes/mediatopic/20000686,medtop:20000686,,,medtop:20000686,,,Unificationism,The belief system of members of the Unification Church established by the Rev. Sun Myung Moon. ,,,,,Vereinigungsbewegung,"Das Glaubenssystem der Mitglieder der Vereinigungskirche, das von Rev. Sun Myung Moon festgelegt wurde.",,,,,subj:12002001,http://cv.iptc.org/newscodes/subjectcode/12002001
http://cv.iptc.org/newscodes/mediatopic/20000687,medtop:20000687,,medtop:20000687,,,,interreligious dialogue,Any form of communication between religions ,,,,,Interreligišser Dialog,Jede Form des Austausches zwischen Religionen,,,,,subj:12024000,http://cv.iptc.org/newscodes/subjectcode/12024000
http://cv.iptc.org/newscodes/mediatopic/20000688,medtop:20000688,,medtop:20000688,,,,religious conflict,Conflicts involving religious differences ,,,,,Religionskonfliktl,"Konflikte, die religišse Unterschiede miteinbeziehen",,,,,subj:16003004,http://cv.iptc.org/newscodes/subjectcode/16003004
http://cv.iptc.org/newscodes/mediatopic/20000689,medtop:20000689,,medtop:20000689,,,,religious event,News regarding a religious event but not a festival or holiday ,,,,,Religišses Ereignis,"Artikel, die sich auf ein religišses Ereignis beziehen, aber keine Feste oder Feiertage.",,,,,subj:12025000,http://cv.iptc.org/newscodes/subjectcode/12025000
http://cv.iptc.org/newscodes/mediatopic/20000690,medtop:20000690,,,medtop:20000690,,,religious festival or holiday,Holy day or day of observance in a religion which sometimes is a public holiday as well ,,,,,Religionsfest oder Feiertag,"Feiertag oder religišser Anlass, der manchmal auch ein šffentlicher Feiertag ist.",,,,,subj:12014000,http://cv.iptc.org/newscodes/subjectcode/12014000
http://cv.iptc.org/newscodes/mediatopic/20000691,medtop:20000691,,,,medtop:20000691,,Christmas,Christian festival in commemorating the birth of Jesus Christ ,,,,,Weihnachten,Fest zur Erinnerung an die Geburt von Jesus Christus,,,,,subj:12014001,http://cv.iptc.org/newscodes/subjectcode/12014001
http://cv.iptc.org/newscodes/mediatopic/20000692,medtop:20000692,,,,medtop:20000692,,Easter,Christian festival in commemorating the resurrection of Jesus Christ ,,,,,Ostern,Fest zur Erinnerung an die Auferstehung von Jesus Christus.,,,,,subj:12014002,http://cv.iptc.org/newscodes/subjectcode/12014002
http://cv.iptc.org/newscodes/mediatopic/20000693,medtop:20000693,,,,medtop:20000693,,Pentecost,"Christian festival, celebrated on the 50th day after Easter commemorating the descent of the Holy Spirit ",,,,,Pfingsten,50 Tage nach Ostern begangenes Fest zur Erinnerung an die Herabkunft des Heiligen Geistes.,,,,,subj:12014003,http://cv.iptc.org/newscodes/subjectcode/12014003
http://cv.iptc.org/newscodes/mediatopic/20000694,medtop:20000694,,,,medtop:20000694,,Ramadan,Holy month of fasting in Islam ,,,,,Ramadan,Heiliger Fastenmonat des Islam.,,,,,subj:12014004,http://cv.iptc.org/newscodes/subjectcode/12014004
http://cv.iptc.org/newscodes/mediatopic/20000695,medtop:20000695,,,,medtop:20000695,,Yom Kippur,"Most solemn of Jewish religious holidays, observed on the 10th day of the lunar month of tishri (in the course of September and October, when Jews seek reconciliation with god ",,,,,Jom Kippur,"Hšchster jŸdischer Feiertag, beginnt bei Sonnenuntergang vor dem 10. Tischri und dauert bis zum nŠchsten Sonnenuntergang (September oder Oktober)",,,,,subj:12014005,http://cv.iptc.org/newscodes/subjectcode/12014005
http://cv.iptc.org/newscodes/mediatopic/20000696,medtop:20000696,,,medtop:20000696,,,religious ritual,"Established religious rituals such as mass, baptism, prayer meetings ",,,,,Religionsritual,"Etablierte religišse Rituale, wie Messen, Taufen, Priestertreffen.",,,,,subj:12025004,http://cv.iptc.org/newscodes/subjectcode/12025004
http://cv.iptc.org/newscodes/mediatopic/20000697,medtop:20000697,,medtop:20000697,,,,religious facilities,"Any facility where a group can carry out its religious rites whether it is a mosque, a church, a house or a tent ",,,,,Religišse Bauwerke,"Jede Einrichtung, wo eine Gruppe ihre religišsen Rituale zelebrieren kann, egal ob es eine Moschee, eine Kirche, ein Haus oder ein Zelt ist",,,,,subj:12000000,http://cv.iptc.org/newscodes/subjectcode/12000000
http://cv.iptc.org/newscodes/mediatopic/20000698,medtop:20000698,,,medtop:20000698,,,church,Generally an edifice identifiable as a place of worship for the Christian religion ,,,,,Kirche,Ein erkennbares GebŠude als Ort fŸr den Gottesdienst der christlichen Religion,,,,,subj:12000000,http://cv.iptc.org/newscodes/subjectcode/12000000
http://cv.iptc.org/newscodes/mediatopic/20000699,medtop:20000699,,,medtop:20000699,,,mosque,Generally an edifice identifiable as a place of worship for the Islamic religion ,,,,,Moschee,Ein erkennbares GebŠude als Ort fŸr den Gottesdienst des Islam,,,,,subj:12000000,http://cv.iptc.org/newscodes/subjectcode/12000000
http://cv.iptc.org/newscodes/mediatopic/20000700,medtop:20000700,,,medtop:20000700,,,synagogue,Generally an edifice identifiable as a place of worship for the Jewish religion ,,,,,Synagoge,Ein erkennbares GebŠude als Ort fŸr den Gottesdienst des Judentums,,,,,subj:12000000,http://cv.iptc.org/newscodes/subjectcode/12000000
http://cv.iptc.org/newscodes/mediatopic/20000701,medtop:20000701,,,medtop:20000701,,,temple,Generally an edifice identifiable as a place of worship ,,,,,Tempel,Ein erkennbares GebŠude als Ort fŸr den Gottesdienst,,,,,subj:12000000,http://cv.iptc.org/newscodes/subjectcode/12000000
http://cv.iptc.org/newscodes/mediatopic/20000702,medtop:20000702,,medtop:20000702,,,,religious institutions and state relations,The legal and social division between religious institutions and the affairs of state ,,,,,Beziehung Religion und Staat,Die rechtliche und soziale Trennung von Kirche und Staat,,,,,subj:12007000,http://cv.iptc.org/newscodes/subjectcode/12007000
http://cv.iptc.org/newscodes/mediatopic/20000703,medtop:20000703,,medtop:20000703,,,,religious leader,"Person or persons who have a ritual, juridical or otherwise leading role in their respective church or religion ",,,,,Religišses Oberhaupt,"Person oder Personen, die eine rituelle oder fŸhrende Rolle in ihrer jeweiligen Religion oder Kirche haben.",,,,,subj:12015000,http://cv.iptc.org/newscodes/subjectcode/12015000
http://cv.iptc.org/newscodes/mediatopic/20000704,medtop:20000704,,,medtop:20000704,,,pope,Head of the roman catholic church worldwide ,,,,,Papst,Weltweites Oberhaupt der ršmisch-katholischen Kirche,,,,,subj:12015001,http://cv.iptc.org/newscodes/subjectcode/12015001
http://cv.iptc.org/newscodes/mediatopic/20000705,medtop:20000705,,medtop:20000705,,,,religious text,Scriptures holy or important for a church or religion ,,,,,Religišse Schriften,Schriften die heilig oder wichtig fŸr eine Kirche oder Religion sind.,,,,,subj:12023000,http://cv.iptc.org/newscodes/subjectcode/12023000
http://cv.iptc.org/newscodes/mediatopic/20000706,medtop:20000706,,,medtop:20000706,,,Bible,Sacred scriptures of Christianity consisting of the old and new testament ,,,,,Bibel,"Heilige Schrift des Christentums, bestehend aus dem Alten und dem Neuen Testament",,,,,subj:12023001,http://cv.iptc.org/newscodes/subjectcode/12023001
http://cv.iptc.org/newscodes/mediatopic/20000707,medtop:20000707,,,medtop:20000707,,,Qur'an,Holy book of Islam ,,,,,Koran,Heiliges Buch des Islam,,,,,subj:12023002,http://cv.iptc.org/newscodes/subjectcode/12023002
http://cv.iptc.org/newscodes/mediatopic/20000708,medtop:20000708,,,medtop:20000708,,,Torah,Holy scriptures of Judaism ,,,,,Thora,Heiliges Buch des Judentums,,,,,subj:12023003,http://cv.iptc.org/newscodes/subjectcode/12023003
http://cv.iptc.org/newscodes/mediatopic/13000000,medtop:13000000,medtop:13000000,,,,,science and technology,All aspects pertaining to human understanding of nature and the physical world and the development and application of this knowledge ,,,,,"Wissenschaft, Technik, Forschung","Alle Aspekte des menschlichen Lebens, die Religion, Philosophie, Ethik und SpiritualitŠt beinhalten.",,,,,subj:13000000,http://cv.iptc.org/newscodes/subjectcode/13000000
http://cv.iptc.org/newscodes/mediatopic/20000710,medtop:20000710,,medtop:20000710,,,,biomedical science,"The application of biology-based science to medical use, be it research, health monitoring or treatment ",,,,,Biomedizin,"Die Anwendung biologisch-basierter Wissenschaft fŸr medizinische Zwecke, fŸr die Forschung, Gesundheitskontrolle und Behandlung",,,,,subj:13019000,http://cv.iptc.org/newscodes/subjectcode/13019000
http://cv.iptc.org/newscodes/mediatopic/20000711,medtop:20000711,,,medtop:20000711,,,biotechnology science,"Manipulating natural organisms for scientific, medical or agricultural purposes ",,,,,Biotechnologie,"Manipulation natŸrlicher Organismen fŸr wissenschaftliche, medizinische oder agrarwissenschaftliche Zwecke.",,,,,subj:13019000,http://cv.iptc.org/newscodes/subjectcode/13019000
http://cv.iptc.org/newscodes/mediatopic/20000712,medtop:20000712,,,medtop:20000712,,,dentistry,The study of the medical condition of teeth ,,,,,Zahnmedizin,Studium des medizinischen Zustands der ZŠhne,,,,,subj:13019000,http://cv.iptc.org/newscodes/subjectcode/13019000
http://cv.iptc.org/newscodes/mediatopic/20000713,medtop:20000713,,,medtop:20000713,,,pharmacology,The study of drugs ,,,,,Pharmakologie,Studium von Medikamenten und Drogen,,,,,subj:13019000,http://cv.iptc.org/newscodes/subjectcode/13019000
http://cv.iptc.org/newscodes/mediatopic/20000714,medtop:20000714,,,medtop:20000714,,,veterinarian science,The study of medical conditions of animals ,,,,,Tiermedizin,Studium des medizinischen Zustands von Tieren,,,,,subj:13019000,http://cv.iptc.org/newscodes/subjectcode/13019000
http://cv.iptc.org/newscodes/mediatopic/20000715,medtop:20000715,,medtop:20000715,,,,mathematics,"The study of quantity, structure, space, and change. Also the relationships between these concepts using symbolic logic and language. Includes geometry, arithmetic, algebra, trigonometry, calculus and statistics. ",,,,,Mathematik,"Wissenschaft der Mengen und Formen und ihrer symbolischen Logik und Sprache.  Umfasst Geometrie, Arithmetik, Algebra, Trigonometrie,Tabellen und Statistiken",,,,,subj:13018000,http://cv.iptc.org/newscodes/subjectcode/13018000
http://cv.iptc.org/newscodes/mediatopic/20000716,medtop:20000716,,medtop:20000716,,,,mechanical engineering,"The study and application of the design, construction and operation of mechanical systems ",,,,,Maschinenbau,"Wissenschaft und Anwendung des Designs, der Konstruktion und des Funktionierens von mechanischen Systemen",,,,,subj:13002000,http://cv.iptc.org/newscodes/subjectcode/13002000
http://cv.iptc.org/newscodes/mediatopic/20000717,medtop:20000717,,medtop:20000717,,,,natural science,"The sciences (physics, chemistry, or biology) that deal with matter, energy, and their interrelations and transformations or with objectively measurable phenomena. Specifically  excluding mathematics. ",,,,,Naturwissenschaft,"Die Wissenschaften (Physik, Chemie oder Biologie) die von Materie, Energie und deren Beziehungen und Umsetzungen handeln oder mit  objektiv messbaren PhŠnomenen. Speziell ausgeschlossen ist die Mathematik",,,,,subj:13004000,http://cv.iptc.org/newscodes/subjectcode/13004000
http://cv.iptc.org/newscodes/mediatopic/20000718,medtop:20000718,,,medtop:20000718,,,astronomy,The study of solar systems and stars ,,,,,Astronomie,Studium der Sterne und Planeten,,,,,subj:13004007,http://cv.iptc.org/newscodes/subjectcode/13004007
http://cv.iptc.org/newscodes/mediatopic/20000719,medtop:20000719,,,medtop:20000719,,,biology,The study of living organisms ,,,,,Biologie,Studium der lebenden Organismen,,,,,subj:13004008,http://cv.iptc.org/newscodes/subjectcode/13004008
http://cv.iptc.org/newscodes/mediatopic/20000720,medtop:20000720,,,,medtop:20000720,,botany,The study of plants ,,,,,Botanik,Studium von Pflanzen,,,,,subj:13004004,http://cv.iptc.org/newscodes/subjectcode/13004004
http://cv.iptc.org/newscodes/mediatopic/20000721,medtop:20000721,,,,medtop:20000721,,genetics,The study of heredity and functioning of basic building blocks of organisms. ,,,,,Genetik,Das Studium der Vererbung und das Funktionieren der grundlegenden Bausteine der Organismen,,,,,subj:07014004,http://cv.iptc.org/newscodes/subjectcode/07014004
http://cv.iptc.org/newscodes/mediatopic/20000722,medtop:20000722,,,,medtop:20000722,,palaeontology,"The study of prehistoric life forms, geological periods and fossils ",,,,,PalŠontologie,Studium ausgestorbener Tiere und Fossilien,,,,,subj:13004000,http://cv.iptc.org/newscodes/subjectcode/13004000
http://cv.iptc.org/newscodes/mediatopic/20000723,medtop:20000723,,,,medtop:20000723,,physiology,The study of vital processes of living organisms ,,,,,Physiologie,Studium der lebensnotwendigen Prozesse von lebenden Organismen,,,,,subj:13004006,http://cv.iptc.org/newscodes/subjectcode/13004006
http://cv.iptc.org/newscodes/mediatopic/20000724,medtop:20000724,,,,medtop:20000724,,zoology,The study of animals ,,,,,Zoologie,Studium von Tieren,,,,,subj:13004005,http://cv.iptc.org/newscodes/subjectcode/13004005
http://cv.iptc.org/newscodes/mediatopic/20000725,medtop:20000725,,,medtop:20000725,,,chemistry,The study of the composition and reaction of substances ,,,,,Chemie,Studium der Zusammensetzung und Reaktion von Stoffen,,,,,subj:13001002,http://cv.iptc.org/newscodes/subjectcode/13001002
http://cv.iptc.org/newscodes/mediatopic/20000726,medtop:20000726,,,medtop:20000726,,,cosmology,The study of the organisation and structure of the universe ,,,,,Kosmologie,Wissenschaft von der Struktur und Organisation des Universums,,,,,subj:13001003,http://cv.iptc.org/newscodes/subjectcode/13001003
http://cv.iptc.org/newscodes/mediatopic/20000727,medtop:20000727,,,medtop:20000727,,,geology,The study of Earth's physical processes ,,,,,Geologie,Studium physikalischer Erdprozesse,,,,,subj:13004001,http://cv.iptc.org/newscodes/subjectcode/13004001
http://cv.iptc.org/newscodes/mediatopic/20000728,medtop:20000728,,,medtop:20000728,,,horticulture,The study and art of plant cultivation ,,,,,Gartenbau,Studium der Kunst des Pflanzenanbaus,,,,,subj:13004000,http://cv.iptc.org/newscodes/subjectcode/13004000
http://cv.iptc.org/newscodes/mediatopic/20000729,medtop:20000729,,,medtop:20000729,,,marine science,"The multi-disciplinary research areas involving the worlds' waterways and oceans. This could include hyper-spectral sensing of ice flows, fisheries studies and underwater research. ",,,,,Meeresforschung,"Die weltweiten Wasserstra§en und Ozeane umfassenden interdisziplinŠren Forschungsgebiete. Diese kšnnen die hyper-spektralen VerlŠufe der Eisstršme, Fischerei- und Unterwasserforschung beinhalten.",,,,,subj:13014000,http://cv.iptc.org/newscodes/subjectcode/13014000
http://cv.iptc.org/newscodes/mediatopic/20000730,medtop:20000730,,,medtop:20000730,,,meteorology,All scientific aspects of the weather and climate. ,,,,,Meteorologie,Alle wissenschaftlichen Aspekte bezŸglich des Wetters und Klimas,,,,,subj:13015000,http://cv.iptc.org/newscodes/subjectcode/13015000
http://cv.iptc.org/newscodes/mediatopic/20000731,medtop:20000731,,,medtop:20000731,,,physics,The study of the properties and changes of matter ,,,,,Physik,Studium der Eigenschaften und VerŠnderungen von Materie,,,,,subj:13001001,http://cv.iptc.org/newscodes/subjectcode/13001001
http://cv.iptc.org/newscodes/mediatopic/20000732,medtop:20000732,,,,medtop:20000732,,electromagnetism,A branch of physics covering the behaviour and  interaction of electricity and magnetism ,,,,,Elektromagnetismus,"Ein Teilbereich der Physik, beinhaltet das Verhalten und die Beziehung von ElektrizitŠt und Magnetismus",,,,,subj:13001001,http://cv.iptc.org/newscodes/subjectcode/13001001
http://cv.iptc.org/newscodes/mediatopic/20000733,medtop:20000733,,,,medtop:20000733,,nuclear physics,A field of physics which studies the structure and behaviour of atomic nuclei ,,,,,Atomphysik,"Teilbereich der Physik, der die Struktur und das Verhalten von Atomkernen untersucht",,,,,subj:13001001,http://cv.iptc.org/newscodes/subjectcode/13001001
http://cv.iptc.org/newscodes/mediatopic/20000734,medtop:20000734,,,,,medtop:20000734,particle physics,The study of elementary particles and atomic nuclei through the use of high-energy particles ,,,,,Teilchenphysik,"Wissenschaft der Elementarteilchen, Atomkerne durch den Gebrauch von energiereichen Teilchen.",,,,,subj:13001004,http://cv.iptc.org/newscodes/subjectcode/13001004
http://cv.iptc.org/newscodes/mediatopic/20000735,medtop:20000735,,medtop:20000735,,,,research,"Methodical investigation of events, procedures etc to explain why they occur, or to find solutions for problems ",,,,,Forschung,"Methodische Untersuchungen von Ereignissen, Prozeduren etc. um zu erklŠren, wie sie entstehen oder um Lšsungen zu finden fŸr Probleme.",,,,,subj:13006000,http://cv.iptc.org/newscodes/subjectcode/13006000
http://cv.iptc.org/newscodes/mediatopic/20000736,medtop:20000736,,,medtop:20000736,,,discovery and innovation,"Detecting and learning something new and  the creation, development and implementation of a product or process. ",,,,,Forschung und Entwicklung,"Etwas neues Erkennen und Erlernen und die Schaffung, Entwicklung und DurchfŸhrung eines Produktes oder Prozesses",,,,,subj:13006000,http://cv.iptc.org/newscodes/subjectcode/13006000
http://cv.iptc.org/newscodes/mediatopic/20000737,medtop:20000737,,,medtop:20000737,,,medical research,Investigation into the causes and cures of diseases ,,,,,Medizinische Forschung,Ursache- und Therapieforschung bei Krankheiten,,,,,subj:07005000,http://cv.iptc.org/newscodes/subjectcode/07005000
http://cv.iptc.org/newscodes/mediatopic/20000738,medtop:20000738,,,medtop:20000738,,,scientific exploration,"Methodical land, sea and space journeys to discover new information about them ",,,,,Wissenschaftliche Forschung,"Methodische Land, Wasser und Weltraumreisen, um neue Informationen Ÿber diese zu entdecken.",,,,,subj:13007000,http://cv.iptc.org/newscodes/subjectcode/13007000
http://cv.iptc.org/newscodes/mediatopic/20000739,medtop:20000739,,,,medtop:20000739,,space programme,The government's organised effort for the exploration of outer space and the bodies therein ,,,,,Weltraumforschung,Von der Regierung organisierte Forschung zur Entdeckung fremden Lebensraumes und deren Einheiten darin.,,,,,subj:13008000,http://cv.iptc.org/newscodes/subjectcode/13008000
http://cv.iptc.org/newscodes/mediatopic/20000740,medtop:20000740,,,medtop:20000740,,,scientific paper,"Academic research findings which have been published in an article, book or thesis ",,,,,Wissenschaftliche Veršffentlichung,"Akademische Forschungsergebnisse, die in Artikeln, BŸchern oder Thesen veršffentlicht wurden",,,,,subj:13006000,http://cv.iptc.org/newscodes/subjectcode/13006000
http://cv.iptc.org/newscodes/mediatopic/20000741,medtop:20000741,,medtop:20000741,,,,scientific institutions,Institutions that carry out or govern scientific work (e.g. National Academy of Arts and Sciences ) ,,,,,Wissenschaftliche Institutionen,"Institutionen, die wissenschaftliche Arbeit durchfŸhren und steuern (z.B. National Academy of Arts and Sciences )",,,,,subj:13023000,http://cv.iptc.org/newscodes/subjectcode/13023000
http://cv.iptc.org/newscodes/mediatopic/20000742,medtop:20000742,,medtop:20000742,,,,social sciences,"The study of people living in groups, as families, tribes and communities ",,,,,Sozialwissenschaften,"Wissenschaft der Menschen in Gruppen, wie Familien, StŠmme und Gemeinschaften",,,,,subj:13003001,http://cv.iptc.org/newscodes/subjectcode/13003001
http://cv.iptc.org/newscodes/mediatopic/20000743,medtop:20000743,,,medtop:20000743,,,anthropology,The study of human beings in groups or societies ,,,,,Anthropologie,Studium des Menschen in Gruppen oder Gesellschaften,,,,,subj:13003005,http://cv.iptc.org/newscodes/subjectcode/13003005
http://cv.iptc.org/newscodes/mediatopic/20000744,medtop:20000744,,,medtop:20000744,,,archaeology,Probing the past through ruins and artefacts ,,,,,ArchŠologie,Erforschen der Vergangenheit anhand von Ruinen und alten GebrauchsgegenstŠnden.,,,,,subj:01001000,http://cv.iptc.org/newscodes/subjectcode/01001000
http://cv.iptc.org/newscodes/mediatopic/20000745,medtop:20000745,,,medtop:20000745,,,economics,The study of the laws and principles of economy ,,,,,Wirtschaftswissenschaft,Studium der Gesetze und Prinzipien der …konomie,,,,,subj:04017000,http://cv.iptc.org/newscodes/subjectcode/04017000
http://cv.iptc.org/newscodes/mediatopic/20000746,medtop:20000746,,,medtop:20000746,,,geography,The study of the surface of Earth and its political divisions ,,,,,Geografie,Studium der ErdoberflŠche und ihrer politischen Einteilung.,,,,,subj:13004003,http://cv.iptc.org/newscodes/subjectcode/13004003
